іъ¬л,Љт≥∆,»’∆Џ,њ™≈ћЉџ(‘™),„оЄяЉџ(‘™),„оµЌЉџ(‘™), ’≈ћЉџ(‘™),≥…љїЅњ(є…),
603116.SH,Їмтят—,2021-12-20,9.3509,9.4946,9.3031,9.4307,3580542,
603116.SH,Їмтят—,2021-12-21,9.3988,9.6382,9.3988,9.5903,4383260,
603116.SH,Їмтят—,2021-12-22,9.5903,9.6701,9.4626,9.5584,2881346,
603116.SH,Їмтят—,2021-12-23,9.5584,9.5743,9.4148,9.4467,2181980,
603116.SH,Їмтят—,2021-12-24,9.4467,9.4786,9.2392,9.2712,2339560,
603116.SH,Їмтят—,2021-12-27,9.319,9.3509,9.1275,9.2871,1791420,
603116.SH,Їмтят—,2021-12-28,9.2712,9.5105,9.2712,9.3669,2691500,
603116.SH,Їмтят—,2021-12-29,9.3509,9.4786,9.3031,9.4148,1975920,
603116.SH,Їмтят—,2021-12-30,9.4307,9.5105,9.3829,9.4626,1946220,
603116.SH,Їмтят—,2021-12-31,9.4946,9.6701,9.4307,9.5584,3148620,
603116.SH,Їмтят—,2022-01-04,9.5743,9.8137,9.5265,9.7339,4272618,
603116.SH,Їмтят—,2022-01-05,9.7339,9.7977,9.6222,9.702,2800034,
603116.SH,Їмтят—,2022-01-06,9.5903,9.7977,9.5903,9.7499,2239220,
603116.SH,Їмтят—,2022-01-07,9.7499,9.8137,9.5105,9.718,4063700,
603116.SH,Їмтят—,2022-01-10,9.686,9.8935,9.5743,9.8137,4026638,
603116.SH,Їмтят—,2022-01-11,9.8297,9.8775,9.7658,9.7658,2459580,
603116.SH,Їмтят—,2022-01-12,9.7658,9.9573,9.7339,9.9254,2809520,
603116.SH,Їмтят—,2022-01-13,9.9414,9.9733,9.8456,9.8935,2024440,
603116.SH,Їмтят—,2022-01-14,9.9254,9.9254,9.6063,9.6701,3936600,
603116.SH,Їмтят—,2022-01-17,9.6382,9.7977,9.6063,9.7499,2524038,
603116.SH,Їмтят—,2022-01-18,9.7818,9.8137,9.4786,9.4786,3429078,
603116.SH,Їмтят—,2022-01-19,9.4946,9.686,9.4786,9.6063,2614600,
603116.SH,Їмтят—,2022-01-20,9.6541,9.686,9.3829,9.3829,2666460,
603116.SH,Їмтят—,2022-01-21,9.3988,9.4786,9.319,9.4307,1597080,
603116.SH,Їмтят—,2022-01-24,9.4307,9.4626,9.2712,9.319,1745660,
603116.SH,Їмтят—,2022-01-25,9.319,9.319,8.8563,8.8722,2930180,
603116.SH,Їмтят—,2022-01-26,8.8882,9.0318,8.8722,8.968,1478245,
603116.SH,Їмтят—,2022-01-27,8.9201,8.9839,8.7286,8.7446,2417834,
603116.SH,Їмтят—,2022-01-28,8.8403,9.0318,8.7765,8.952,2096260,
603116.SH,Їмтят—,2022-02-07,8.968,9.0637,8.8244,8.9839,2452660,
603116.SH,Їмтят—,2022-02-08,8.968,9.2233,8.9201,9.1914,2366080,
603116.SH,Їмтят—,2022-02-09,9.1754,9.335,9.1595,9.2712,1946200,
603116.SH,Їмтят—,2022-02-10,9.3031,9.3031,9.2233,9.2712,1407488,
603116.SH,Їмтят—,2022-02-11,9.2073,9.2871,9.1275,9.1435,1664482,
603116.SH,Їмтят—,2022-02-14,9.0797,9.3031,9.0637,9.1914,1508840,
603116.SH,Їмтят—,2022-02-15,9.2552,9.3031,9.1595,9.2073,1588540,
603116.SH,Їмтят—,2022-02-16,9.2073,9.3829,9.2073,9.3829,1950968,
603116.SH,Їмтят—,2022-02-17,9.3988,9.8137,9.335,9.5743,5348799,
603116.SH,Їмтят—,2022-02-18,9.2712,9.5743,9.2233,9.5265,3581665,
603116.SH,Їмтят—,2022-02-21,9.5584,9.6382,9.4626,9.5903,1797740,
603116.SH,Їмтят—,2022-02-22,9.6063,9.6063,9.4467,9.5424,2379960,
603116.SH,Їмтят—,2022-02-23,9.5743,9.6541,9.4946,9.6063,1756060,
603116.SH,Їмтят—,2022-02-24,9.6063,9.6701,9.319,9.4307,3263820,
603116.SH,Їмтят—,2022-02-25,9.4307,9.6541,9.4307,9.5584,2375380,
603116.SH,Їмтят—,2022-02-28,9.6382,9.6541,9.3669,9.4946,2107620,
603116.SH,Їмтят—,2022-03-01,9.5105,9.702,9.4946,9.6382,2552005,
603116.SH,Їмтят—,2022-03-02,9.6382,9.7339,9.6063,9.686,2966800,
603116.SH,Їмтят—,2022-03-03,9.7339,9.7977,9.686,9.7499,2527740,
603116.SH,Їмтят—,2022-03-04,9.702,9.7499,9.5584,9.6063,2123640,
603116.SH,Їмтят—,2022-03-07,9.5743,9.6701,9.4946,9.5424,1951960,
603116.SH,Їмтят—,2022-03-08,9.5903,9.6701,9.2552,9.2871,2904680,
603116.SH,Їмтят—,2022-03-09,9.2552,9.3829,8.7605,9.0637,3302750,
603116.SH,Їмтят—,2022-03-10,9.2073,9.2871,9.0956,9.2233,1703400,
603116.SH,Їмтят—,2022-03-11,9.1435,9.3031,8.968,9.2552,2042120,
603116.SH,Їмтят—,2022-03-14,9.2233,9.2552,8.968,8.9999,2199201,
603116.SH,Їмтят—,2022-03-15,9.0318,9.0637,8.4733,8.5531,3573020,
603116.SH,Їмтят—,2022-03-16,8.6648,8.8722,8.5052,8.7765,2565374,
603116.SH,Їмтят—,2022-03-17,8.7924,8.968,8.7765,8.8244,1941460,
603116.SH,Їмтят—,2022-03-18,8.7765,9.0637,8.7605,9.0478,2097580,
603116.SH,Їмтят—,2022-03-21,9.0318,9.1116,8.9839,9.0478,1642340,
603116.SH,Їмтят—,2022-03-22,9.0318,9.1435,8.952,9.0637,1552420,
603116.SH,Їмтят—,2022-03-23,9.0956,9.1275,8.968,8.9999,1147880,
603116.SH,Їмтят—,2022-03-24,9.0318,9.0318,8.8563,8.8882,1287880,
603116.SH,Їмтят—,2022-03-25,8.9201,9.0956,8.8403,9.0478,2896122,
603116.SH,Їмтят—,2022-03-28,8.9999,9.1435,8.8722,9.0478,1782094,
603116.SH,Їмтят—,2022-03-29,9.0637,9.0956,8.9201,8.952,1620940,
603116.SH,Їмтят—,2022-03-30,8.9361,9.0956,8.9361,9.0158,1413640,
603116.SH,Їмтят—,2022-03-31,9.0318,9.1435,8.9999,9.0637,1676040,
603116.SH,Їмтят—,2022-04-01,8.9999,9.0956,8.952,9.0797,1597292,
603116.SH,Їмтят—,2022-04-06,9.0637,9.3829,8.9999,9.335,3110242,
603116.SH,Їмтят—,2022-04-07,9.3829,9.3829,9.1595,9.1914,1499600,
603116.SH,Їмтят—,2022-04-08,9.1914,9.2392,9.0478,9.1595,1553360,
603116.SH,Їмтят—,2022-04-11,9.1116,9.2552,9.0158,9.0637,1879920,
603116.SH,Їмтят—,2022-04-12,9.0478,9.3509,8.968,9.335,2318060,
603116.SH,Їмтят—,2022-04-13,9.2871,9.5424,9.2552,9.335,2879600,
603116.SH,Їмтят—,2022-04-14,9.335,9.4626,9.3031,9.335,1987120,
603116.SH,Їмтят—,2022-04-15,9.3669,9.3669,9.0956,9.1116,2209600,
603116.SH,Їмтят—,2022-04-18,9.0956,9.4946,9.0158,9.4946,3974089,
603116.SH,Їмтят—,2022-04-19,9.4786,9.5424,9.3829,9.5424,2579940,
603116.SH,Їмтят—,2022-04-20,9.5265,9.5584,9.319,9.4307,2331500,
603116.SH,Їмтят—,2022-04-21,9.4786,9.7977,9.2712,9.2871,4485880,
603116.SH,Їмтят—,2022-04-22,9.5584,10.2126,9.4148,10.2126,9235911,
603116.SH,Їмтят—,2022-04-25,10.8509,11.2339,9.8137,9.8456,45246060,
603116.SH,Їмтят—,2022-04-26,8.8563,9.2073,8.8563,8.8563,24135895,
603116.SH,Їмтят—,2022-04-27,8.0744,8.1541,7.9786,7.9786,17534902,
603116.SH,Їмтят—,2022-04-28,7.9946,8.1541,7.7552,7.9148,11848438,
603116.SH,Їмтят—,2022-04-29,7.8829,8.1861,7.8829,8.1063,11416952,
603116.SH,Їмтят—,2022-05-05,8.0584,8.3935,7.819,8.1382,8651800,
603116.SH,Їмтят—,2022-05-06,7.9946,8.3456,7.9307,8.0744,8104231,
603116.SH,Їмтят—,2022-05-09,7.9946,8.2339,7.9786,8.1541,5261768,
603116.SH,Їмтят—,2022-05-10,8.1222,8.218,8.0265,8.1861,5693771,
603116.SH,Їмтят—,2022-05-11,8.1382,8.2978,8.1063,8.1063,6443800,
603116.SH,Їмтят—,2022-05-12,8.0584,8.3297,7.9946,8.3137,6836700,
603116.SH,Їмтят—,2022-05-13,8.2659,8.5052,8.2499,8.3297,4801460,
603116.SH,Їмтят—,2022-05-16,8.2978,8.3776,8.2339,8.3297,3798720,
603116.SH,Їмтят—,2022-05-17,8.2978,8.3776,8.1861,8.218,3895800,
603116.SH,Їмтят—,2022-05-18,8.1861,8.4573,8.1701,8.3776,5068820,
603116.SH,Їмтят—,2022-05-19,8.2659,8.3776,8.2499,8.3297,3720620,
603116.SH,Їмтят—,2022-05-20,8.3616,8.4414,8.2978,8.3776,3630620,
603116.SH,Їмтят—,2022-05-23,8.3935,8.5212,8.3776,8.5212,3721080,
603116.SH,Їмтят—,2022-05-24,8.5052,8.5371,8.1861,8.1861,4398500,
603116.SH,Їмтят—,2022-05-25,8.1541,8.4573,8.1541,8.4414,3577700,
603116.SH,Їмтят—,2022-05-26,8.4893,8.5212,8.2978,8.5052,2839140,
603116.SH,Їмтят—,2022-05-27,8.4733,8.5531,8.3456,8.4254,3431560,
603116.SH,Їмтят—,2022-05-30,8.4414,8.5052,8.3776,8.4573,2971780,
603116.SH,Їмтят—,2022-05-31,8.5212,8.5212,8.3616,8.5052,3139400,
603116.SH,Їмтят—,2022-06-01,8.5052,8.585,8.4254,8.5212,2898400,
603116.SH,Їмтят—,2022-06-02,8.5212,8.5371,8.4095,8.5212,2287660,
603116.SH,Їмтят—,2022-06-06,8.5531,8.585,8.4893,8.569,3371360,
603116.SH,Їмтят—,2022-06-07,8.569,8.6169,8.4573,8.5212,2329240,
603116.SH,Їмтят—,2022-06-08,8.5371,8.569,8.3935,8.5212,4183200,
603116.SH,Їмтят—,2022-06-09,8.4893,8.5371,8.3616,8.4254,2654870,
603116.SH,Їмтят—,2022-06-10,8.4254,8.4893,8.3456,8.4733,2216400,
603116.SH,Їмтят—,2022-06-13,8.3935,8.5371,8.3456,8.4254,2344040,
603116.SH,Їмтят—,2022-06-14,8.3935,8.4573,8.218,8.4414,3454810,
603116.SH,Їмтят—,2022-06-15,8.4893,8.585,8.4414,8.4733,4241170,
603116.SH,Їмтят—,2022-06-16,8.4893,8.585,8.4733,8.569,2916780,
603116.SH,Їмтят—,2022-06-17,8.5531,8.5531,8.3776,8.4414,3104720,
603116.SH,Їмтят—,2022-06-20,8.4414,8.5371,8.3935,8.4893,2142280,
603116.SH,Їмтят—,2022-06-21,8.4893,8.585,8.4573,8.585,4157634,
603116.SH,Їмтят—,2022-06-22,8.569,8.6967,8.4414,8.4414,5266834,
603116.SH,Їмтят—,2022-06-23,8.5052,8.7446,8.4414,8.7127,5558900,
603116.SH,Їмтят—,2022-06-24,8.7127,8.952,8.6967,8.9041,5446500,
603116.SH,Їмтят—,2022-06-27,9.0158,9.6063,8.952,9.3988,10991790,
603116.SH,Їмтят—,2022-06-28,9.4148,9.4786,9.1754,9.2233,5861440,
603116.SH,Їмтят—,2022-06-29,9.319,9.4946,9.1595,9.2233,5410144,
603116.SH,Їмтят—,2022-06-30,9.2233,9.335,9.0318,9.0956,4754411,
603116.SH,Їмтят—,2022-07-01,9.0956,9.1435,8.8244,8.8882,8035174,
603116.SH,Їмтят—,2022-07-04,8.9201,9.0478,8.8403,8.9839,5847440,
603116.SH,Їмтят—,2022-07-05,9.0173,9.1175,8.8336,8.8837,4835608,
603116.SH,Їмтят—,2022-07-06,8.8837,8.9839,8.7668,8.9672,3197894,
603116.SH,Їмтят—,2022-07-07,8.9171,9.0507,8.8503,8.9004,2936560,
603116.SH,Їмтят—,2022-07-08,8.9004,8.9839,8.867,8.9171,1984640,
603116.SH,Їмтят—,2022-07-11,8.8837,8.9338,8.7501,8.8169,2729640,
603116.SH,Їмтят—,2022-07-12,8.7835,8.8002,8.6834,8.7,2699240,
603116.SH,Їмтят—,2022-07-13,8.7,8.867,8.6667,8.8503,2295780,
603116.SH,Їмтят—,2022-07-14,8.8837,8.8837,8.6834,8.7,2472200,
603116.SH,Їмтят—,2022-07-15,8.6834,8.7167,8.483,8.4997,3640488,
603116.SH,Їмтят—,2022-07-18,8.5331,8.8837,8.4997,8.8336,4228460,
603116.SH,Їмтят—,2022-07-19,8.867,8.9505,8.7668,8.9171,2308300,
603116.SH,Їмтят—,2022-07-20,8.9004,9.0507,8.8837,9.0507,2562660,
603116.SH,Їмтят—,2022-07-21,9.0507,9.1342,8.9839,9.0173,2566760,
603116.SH,Їмтят—,2022-07-22,9.0173,9.1509,8.9672,9.1008,2550740,
603116.SH,Їмтят—,2022-07-25,9.0841,9.1676,8.9839,9.1008,2175980,
603116.SH,Їмтят—,2022-07-26,9.0841,9.1175,8.9672,9.0841,1776940,
603116.SH,Їмтят—,2022-07-27,9.034,9.1175,9.034,9.1175,1464200,
603116.SH,Їмтят—,2022-07-28,9.0841,9.1676,9.034,9.0507,1824760,
603116.SH,Їмтят—,2022-07-29,9.1008,9.1843,9.0006,9.1175,3058296,
603116.SH,Їмтят—,2022-08-01,9.1509,9.2678,9.0674,9.1843,2767780,
603116.SH,Їмтят—,2022-08-02,9.1676,9.1843,8.65,8.7668,3415391,
603116.SH,Їмтят—,2022-08-03,8.8169,8.9505,8.6166,8.65,2554140,
603116.SH,Їмтят—,2022-08-04,8.7501,8.9171,8.7167,8.9171,2001930,
603116.SH,Їмтят—,2022-08-05,8.9171,9.0674,8.8837,9.0507,2141713,
603116.SH,Їмтят—,2022-08-08,9.034,9.201,9.0006,9.1843,2218820,
603116.SH,Їмтят—,2022-08-09,9.201,9.2344,9.1175,9.201,1686460,
603116.SH,Їмтят—,2022-08-10,9.2344,9.2845,9.0674,9.2678,2215740,
603116.SH,Їмтят—,2022-08-11,9.2845,9.3513,9.2511,9.3179,2409785,
603116.SH,Їмтят—,2022-08-12,9.5016,9.5016,9.2845,9.3513,3439220,
603116.SH,Їмтят—,2022-08-15,9.3513,9.4348,9.2845,9.368,2497960,
603116.SH,Їмтят—,2022-08-16,9.3847,9.4348,9.1843,9.3012,2162960,
603116.SH,Їмтят—,2022-08-17,9.3179,9.368,9.1342,9.3012,1803140,
603116.SH,Їмтят—,2022-08-18,9.3012,9.3012,9.1509,9.1676,1686060,
603116.SH,Їмтят—,2022-08-19,9.201,9.2845,9.0841,9.1342,1953000,
603116.SH,Їмтят—,2022-08-22,9.1843,9.201,9.0674,9.1509,2830080,
603116.SH,Їмтят—,2022-08-23,9.1843,9.3513,9.1008,9.3513,3308700,
603116.SH,Їмтят—,2022-08-24,9.3179,9.3847,9.1342,9.2344,2869760,
603116.SH,Їмтят—,2022-08-25,9.1843,9.2511,9.034,9.1676,2364386,
603116.SH,Їмтят—,2022-08-26,9.1676,9.2177,9.0841,9.0841,2076906,
603116.SH,Їмтят—,2022-08-29,9.0507,9.3012,8.9672,9.2845,2481246,
603116.SH,Їмтят—,2022-08-30,9.2845,9.4348,9.2344,9.4181,2465680,
603116.SH,Їмтят—,2022-08-31,9.4181,9.4181,9.1175,9.1342,2249520,
603116.SH,Їмтят—,2022-09-01,9.1175,9.8022,9.1175,9.3346,6479980,
603116.SH,Їмтят—,2022-09-02,9.3513,9.6185,9.3513,9.5183,4829460,
603116.SH,Їмтят—,2022-09-05,9.5851,9.6018,9.4181,9.535,3570060,
603116.SH,Їмтят—,2022-09-06,9.5183,9.6352,9.4348,9.4682,3092660,
603116.SH,Їмтят—,2022-09-07,9.4682,9.5183,9.368,9.4682,2545020,
603116.SH,Їмтят—,2022-09-08,9.5016,9.7688,9.3346,9.6185,5192560,
603116.SH,Їмтят—,2022-09-09,9.6352,9.7521,9.5517,9.6185,3511640,
603116.SH,Їмтят—,2022-09-13,9.6686,9.7521,9.6185,9.6853,2218380,
603116.SH,Їмтят—,2022-09-14,9.5684,9.7688,9.5183,9.6185,2322580,
603116.SH,Їмтят—,2022-09-15,9.6853,9.8857,9.4682,9.6686,3393800,
603116.SH,Їмтят—,2022-09-16,9.6853,9.6853,9.201,9.201,2999180,
603116.SH,Їмтят—,2022-09-19,9.2678,9.2678,8.8837,9.0173,3334066,
603116.SH,Їмтят—,2022-09-20,9.1175,9.2511,9.0674,9.2177,2000660,
603116.SH,Їмтят—,2022-09-21,9.2845,9.2845,9.0674,9.1843,1353440,
603116.SH,Їмтят—,2022-09-22,9.1008,9.2511,9.0006,9.0173,2109820,
603116.SH,Їмтят—,2022-09-23,9.0674,9.1008,8.7668,8.7835,1903866,
603116.SH,Їмтят—,2022-09-26,8.7835,8.8169,8.5498,8.5999,2272268,
603116.SH,Їмтят—,2022-09-27,8.5999,8.9505,8.5999,8.9338,2278280,
603116.SH,Їмтят—,2022-09-28,9.0006,9.0006,8.8169,8.8169,2087960,
603116.SH,Їмтят—,2022-09-29,8.9004,8.9672,8.5164,8.5999,2706011,
603116.SH,Їмтят—,2022-09-30,8.5832,8.7167,8.483,8.5832,1694911,
603116.SH,Їмтят—,2022-10-10,8.6667,8.7,8.4162,8.4496,1266280,
603116.SH,Їмтят—,2022-10-11,8.5665,8.5665,8.2659,8.4162,1597840,
603116.SH,Їмтят—,2022-10-12,8.483,8.65,8.3828,8.65,1762620,
603116.SH,Їмтят—,2022-10-13,8.6333,8.7167,8.5164,8.6333,1543600,
603116.SH,Їмтят—,2022-10-14,8.7,8.9004,8.6333,8.7501,2490420,
603116.SH,Їмтят—,2022-10-17,8.7501,8.867,8.6834,8.8336,1484943,
603116.SH,Їмтят—,2022-10-18,8.8503,8.8837,8.7501,8.8002,1132700,
603116.SH,Їмтят—,2022-10-19,8.7501,8.867,8.7,8.7,1446320,
603116.SH,Їмтят—,2022-10-20,8.65,8.8002,8.65,8.7167,1285400,
603116.SH,Їмтят—,2022-10-21,8.6834,8.7668,8.5665,8.6166,1888120,
603116.SH,Їмтят—,2022-10-24,8.6667,8.6834,8.4663,8.4997,1715900,
603116.SH,Їмтят—,2022-10-25,8.483,8.5832,8.2993,8.4329,1845520,
603116.SH,Їмтят—,2022-10-26,8.4329,8.5665,8.4329,8.4663,1859800,
603116.SH,Їмтят—,2022-10-27,8.483,8.5498,8.4329,8.4663,1619060,
603116.SH,Їмтят—,2022-10-28,8.4997,8.5164,8.0321,8.0822,3401640,
603116.SH,Їмтят—,2022-10-31,8.0655,8.1657,8.0321,8.1156,2264220,
603116.SH,Їмтят—,2022-11-01,8.1156,8.2826,8.0822,8.2826,2062660,
603116.SH,Їмтят—,2022-11-02,8.2826,8.3661,8.2492,8.3327,2059900,
603116.SH,Їмтят—,2022-11-03,8.3327,8.3494,8.1323,8.2993,2020000,
603116.SH,Їмтят—,2022-11-04,8.316,8.4162,8.2492,8.4162,2460550,
603116.SH,Їмтят—,2022-11-07,8.3995,8.5665,8.3661,8.5331,3740485,
603116.SH,Їмтят—,2022-11-08,8.5331,8.65,8.483,8.5665,3611091,
603116.SH,Їмтят—,2022-11-09,8.5498,8.6166,8.4997,8.5665,1581326,
603116.SH,Їмтят—,2022-11-10,8.5665,8.65,8.4496,8.6166,1655120,
603116.SH,Їмтят—,2022-11-11,8.6834,8.867,8.6333,8.7501,3470120,
603116.SH,Їмтят—,2022-11-14,8.6834,8.8169,8.65,8.7668,2048740,
603116.SH,Їмтят—,2022-11-15,8.7668,8.8503,8.7,8.7835,2303520,
603116.SH,Їмтят—,2022-11-16,8.7835,8.8336,8.7167,8.8002,2256540,
603116.SH,Їмтят—,2022-11-17,8.8002,9.0507,8.7501,9.0173,5317780,
603116.SH,Їмтят—,2022-11-18,8.9839,9.1175,8.867,8.8837,6373480,
603116.SH,Їмтят—,2022-11-21,8.8837,8.9338,8.8002,8.8837,2563900,
603116.SH,Їмтят—,2022-11-22,8.8837,9.0173,8.7334,8.8002,2512820,
603116.SH,Їмтят—,2022-11-23,8.8002,8.8336,8.6667,8.6834,2083550,
603116.SH,Їмтят—,2022-11-24,8.7,8.8169,8.7,8.8002,2015840,
603116.SH,Їмтят—,2022-11-25,8.8002,8.8169,8.7167,8.7501,1861240,
603116.SH,Їмтят—,2022-11-28,8.7668,8.7668,8.5498,8.7167,2253240,
603116.SH,Їмтят—,2022-11-29,8.7835,9.0173,8.7334,9.0006,3861080,
603116.SH,Їмтят—,2022-11-30,8.9338,9.0674,8.9338,8.9672,2081060,
603116.SH,Їмтят—,2022-12-01,9.0173,9.034,8.9171,8.9338,1994822,
603116.SH,Їмтят—,2022-12-02,8.9839,9.1676,8.9338,9.1008,4041000,
603116.SH,Їмтят—,2022-12-05,9.1676,9.3012,9.1008,9.1342,3131160,
603116.SH,Їмтят—,2022-12-06,9.1175,9.2678,9.0507,9.1008,2587462,
603116.SH,Їмтят—,2022-12-07,9.1175,9.2511,9.0507,9.2177,3086080,
603116.SH,Їмтят—,2022-12-08,9.2511,9.2678,9.1175,9.2177,2282880,
603116.SH,Їмтят—,2022-12-09,9.2678,9.2845,9.1342,9.2177,2178240,
603116.SH,Їмтят—,2022-12-12,9.1843,9.2177,9.0173,9.0841,2183780,
603116.SH,Їмтят—,2022-12-13,9.0841,9.2678,9.034,9.2511,3111180,
603116.SH,Їмтят—,2022-12-14,9.2678,9.4014,9.1843,9.3012,2932880,
603116.SH,Їмтят—,2022-12-15,9.4181,9.4348,9.1342,9.1676,2639240,
603116.SH,Їмтят—,2022-12-16,9.1008,9.2678,9.0173,9.1509,2283440,
603116.SH,Їмтят—,2022-12-19,9.1175,9.2845,8.8336,8.8837,2748750,
603116.SH,Їмтят—,2022-12-20,8.8336,9.034,8.7835,8.9839,2158460,
603116.SH,Їмтят—,2022-12-21,8.9004,9.0507,8.867,8.9505,1631020,
603116.SH,Їмтят—,2022-12-22,9.0173,9.1509,8.8336,8.9004,2756400,
603116.SH,Їмтят—,2022-12-23,8.867,8.8837,8.65,8.6667,2530920,
603116.SH,Їмтят—,2022-12-26,8.7,8.7835,8.6333,8.6667,2252300,
603116.SH,Їмтят—,2022-12-27,8.7167,8.7668,8.5832,8.7,2299360,
603116.SH,Їмтят—,2022-12-28,8.7,8.7334,8.4997,8.5331,2443740,
603116.SH,Їмтят—,2022-12-29,8.5331,8.5832,8.4329,8.4496,2135611,
603116.SH,Їмтят—,2022-12-30,8.4663,8.5832,8.4496,8.5498,1742160,
603116.SH,Їмтят—,2023-01-03,8.5832,8.7,8.5498,8.65,2835860,
603116.SH,Їмтят—,2023-01-04,8.6333,8.7668,8.5999,8.7334,2264540,
603116.SH,Їмтят—,2023-01-05,8.7334,8.7668,8.5999,8.6333,2794707,
603116.SH,Їмтят—,2023-01-06,8.6333,8.6333,8.483,8.483,3491129,
603116.SH,Їмтят—,2023-01-09,8.5164,8.6166,8.5164,8.5832,2964528,
603116.SH,Їмтят—,2023-01-10,8.5832,8.5832,8.4329,8.4663,2466384,
603116.SH,Їмтят—,2023-01-11,8.4663,8.483,8.3661,8.3828,2002466,
603116.SH,Їмтят—,2023-01-12,8.4162,8.4329,8.316,8.3661,1983500,
603116.SH,Їмтят—,2023-01-13,8.3995,8.4663,8.3494,8.4663,1853620,
603116.SH,Їмтят—,2023-01-16,8.4329,8.5498,8.4162,8.5331,2607040,
603116.SH,Їмтят—,2023-01-17,8.5164,8.5832,8.4663,8.4997,2577200,
603116.SH,Їмтят—,2023-01-18,8.4997,8.6166,8.483,8.5832,2275400,
603116.SH,Їмтят—,2023-01-19,8.5832,8.6333,8.5164,8.6166,2547680,
603116.SH,Їмтят—,2023-01-20,8.65,8.6667,8.5832,8.6667,1967330,
603116.SH,Їмтят—,2023-01-30,8.65,8.7334,8.65,8.7167,3395130,
603116.SH,Їмтят—,2023-01-31,8.7167,8.7334,8.6333,8.7167,2547400,
603116.SH,Їмтят—,2023-02-01,8.7501,8.8169,8.7,8.8002,3029349,
603116.SH,Їмтят—,2023-02-02,8.8002,8.9004,8.7501,8.867,2750720,
603116.SH,Їмтят—,2023-02-03,8.9004,8.9004,8.7167,8.8002,2480552,
603116.SH,Їмтят—,2023-02-06,8.7835,8.8336,8.7501,8.8002,1870020,
603116.SH,Їмтят—,2023-02-07,8.8002,8.867,8.7835,8.867,2084480,
603116.SH,Їмтят—,2023-02-08,8.8503,9.1008,8.8002,8.9171,6110800,
603116.SH,Їмтят—,2023-02-09,8.9672,9.0674,8.867,9.0507,4847494,
603116.SH,Їмтят—,2023-02-10,9.0507,9.1342,8.9839,9.034,3196765,
603116.SH,Їмтят—,2023-02-13,9.034,9.1008,8.9672,9.0674,2901840,
603116.SH,Їмтят—,2023-02-14,9.0841,9.1008,9.0006,9.034,1884380,
603116.SH,Їмтят—,2023-02-15,9.0507,9.0841,8.9839,9.034,1463400,
603116.SH,Їмтят—,2023-02-16,9.0507,9.1676,8.9004,8.9839,4268980,
603116.SH,Їмтят—,2023-02-17,8.9672,9.1509,8.9338,9.034,3603860,
603116.SH,Їмтят—,2023-02-20,9.0674,9.1509,9.0173,9.1509,2235651,
603116.SH,Їмтят—,2023-02-21,9.1509,9.1509,9.0173,9.0841,1871900,
603116.SH,Їмтят—,2023-02-22,9.0507,9.2177,9.0006,9.1843,2632500,
603116.SH,Їмтят—,2023-02-23,9.1843,9.2845,9.1509,9.2177,2501460,
603116.SH,Їмтят—,2023-02-24,9.2344,9.2678,9.1008,9.2511,2340630,
603116.SH,Їмтят—,2023-02-27,9.2511,9.3513,9.1843,9.2678,3253698,
603116.SH,Їмтят—,2023-02-28,9.2177,9.6853,9.2177,9.5016,7217360,
603116.SH,Їмтят—,2023-03-01,9.5684,9.5684,9.3847,9.4515,4082999,
603116.SH,Їмтят—,2023-03-02,9.4348,9.9692,9.4181,9.7855,10250959,
603116.SH,Їмтят—,2023-03-03,9.6853,9.702,9.4849,9.5517,8285065,
603116.SH,Їмтят—,2023-03-06,9.4849,9.535,9.368,9.4014,4024649,
603116.SH,Їмтят—,2023-03-07,9.4682,9.4849,9.1676,9.1843,3628972,
603116.SH,Їмтят—,2023-03-08,9.201,9.2845,9.1342,9.2678,2483672,
603116.SH,Їмтят—,2023-03-09,9.2678,9.2678,9.1342,9.201,2013320,
603116.SH,Їмтят—,2023-03-10,9.1509,9.1676,9.0006,9.0173,2290660,
603116.SH,Їмтят—,2023-03-13,8.9839,9.1843,8.9839,9.1676,2835040,
603116.SH,Їмтят—,2023-03-14,9.1342,9.1509,8.9171,8.9839,2556940,
603116.SH,Їмтят—,2023-03-15,9.0173,9.1676,9.0173,9.1175,2473618,
603116.SH,Їмтят—,2023-03-16,9.1342,9.1676,9.0173,9.0674,1725800,
603116.SH,Їмтят—,2023-03-17,9.0841,9.201,9.0841,9.1342,1764960,
603116.SH,Їмтят—,2023-03-20,9.1342,9.1676,8.9505,8.9672,2314571,
603116.SH,Їмтят—,2023-03-21,9.0507,9.1175,8.9672,9.1008,1331220,
603116.SH,Їмтят—,2023-03-22,9.1008,9.3346,9.0507,9.2845,4212292,
603116.SH,Їмтят—,2023-03-23,9.3513,9.3513,9.1342,9.2177,2699660,
603116.SH,Їмтят—,2023-03-24,9.2344,9.2678,9.1509,9.2177,1889500,
603116.SH,Їмтят—,2023-03-27,9.2344,9.2344,8.9839,9.0674,2667740,
603116.SH,Їмтят—,2023-03-28,9.1008,9.1175,8.9839,9.0173,1618980,
603116.SH,Їмтят—,2023-03-29,9.0507,9.0507,8.9004,8.9505,1749900,
603116.SH,Їмтят—,2023-03-30,8.9839,9.0006,8.8169,8.9004,2001500,
603116.SH,Їмтят—,2023-03-31,8.9338,9.034,8.867,8.9839,1815000,
603116.SH,Їмтят—,2023-04-03,9.034,9.0507,8.9505,9.0173,1737020,
