指标名称,中信行业指数:家电,中信行业指数:房地产,中信行业指数:建筑,中信行业指数:煤炭,中信行业指数:电力设备及新能源,中信行业指数:汽车,中信行业指数:基础化工,中信行业指数:银行,中信行业指数:电子,中信行业指数:非银行金融,中信行业指数:石油石化,中信行业指数:钢铁,中信行业指数:建材,中信行业指数:电力及公用事业,中信行业指数:有色金属,中信行业指数:计算机,中信行业指数:食品饮料,中信行业指数:国防军工,中信行业指数:医药,中信行业指数:消费者服务,中信行业指数:农林牧渔,中信行业指数:传媒,中信行业指数:交通运输,中信行业指数:机械,中信行业指数:纺织服装,中信行业指数:通信,中信行业指数:轻工制造,中信行业指数:综合金融,中信行业指数:商贸零售,中信行业指数:综合
单位,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点,点
指标ID,M0331615,M0331622,M0331606,M0331601,M0331610,M0331612,M0331605,M0331620,M0331624,M0331621,M0331600,M0331604,M0331607,M0331603,M0331602,M0331626,M0331618,M0331611,M0331617,M0331614,M0331619,M0331627,M0331623,M0331609,M0331616,M0331625,M0331608,M0331629,M0331613,M0331628
2016-11-04,8855.4604,7671.5241,4526.7528,1826.9308,6704.9262,7354.2692,5662.0989,6093.8554,5500.4294,7940.8655,2260.1035,1505.0447,6063.9927,3080.3925,5105.0446,6521.1028,9146.8918,7981.1421,10204.4051,7705.2466,6045.0942,4819.0252,2059.2017,6921.5009,5180.6958,5442.8054,4431.1458,,5977.5072,6165.1232
2016-11-07,8863.1315,7625.3937,4546.3347,1882.1566,6711.3492,7349.4295,5687.9079,6089.8808,5517.5688,7960.1182,2265.2004,1527.9991,6111.3267,3086.7308,5162.6598,6497.2754,9141.0899,7955.3749,10168.4278,7656.5488,6049.7266,4784.6485,2056.8612,6930.3304,5202.9029,5441.7961,4421.0923,,5989.2445,6156.9186
2016-11-08,8921.8731,7661.7199,4537.3567,1844.1186,6755.5589,7412.9686,5722.0241,6122.1511,5552.8727,7974.3073,2274.8893,1525.363,6121.1865,3091.2194,5153.8087,6568.7507,9226.9289,7997.9644,10245.3456,7714.9464,6080.8933,4820.6244,2068.2934,6976.7793,5240.8185,5482.1617,4443.7948,,6063.7219,6211.4979
2016-11-09,8864.0674,7736.8096,4512.8241,1855.4371,6683.719,7340.2179,5688.8305,6074.5005,5521.4457,7875.998,2257.5463,1519.4738,6072.3677,3065.369,5245.2746,6492.6707,9147.9209,7920.5652,10182.0775,7631.5849,6055.2013,4753.4767,2049.176,6916.8153,5222.1649,5431.3142,4417.5897,,6058.4944,6138.4886
2016-11-10,8947.168,7823.6657,4588.6442,1864.9452,6786.8968,7459.7923,5777.3906,6125.6529,5578.2551,7992.4537,2289.2648,1536.2697,6189.9279,3104.4542,5291.373,6573.5727,9234.816,8003.9051,10292.0576,7722.5041,6126.7703,4805.9131,2085.7403,7031.6948,5320.392,5487.152,4475.4037,,6120.9238,6220.7058
2016-11-11,8945.451,7817.556,4671.5679,1906.1291,6817.972,7457.5347,5806.0938,6133.1766,5570.5406,8182.4214,2321.5161,1572.3371,6229.1087,3124.9613,5488.0781,6572.7826,9213.402,8071.6647,10264.1591,7719.3917,6171.2232,4829.9459,2100.4,7081.4669,5331.9073,5505.2308,4484.0982,,6137.8794,6264.3352
2016-11-14,8908.7795,7810.2933,4744.0236,1948.7271,6854.6868,7469.6945,5818.6441,6143.3387,5571.825,8220.7062,2327.7445,1588.1245,6226.5224,3134.6092,5444.4645,6635.0245,9148.1252,8117.0415,10258.3283,7747.4533,6179.0469,4867.6837,2130.5432,7180.0024,5362.4648,5551.4418,4489.3217,,6126.932,6299.6217
2016-11-15,8923.9841,7897.8457,4713.3443,1908.079,6902.5555,7491.3014,5852.6319,6143.2829,5601.858,8184.4894,2328.124,1576.2555,6262.0407,3142.083,5394.9431,6671.7942,9227.3337,8116.6536,10303.4061,7772.0175,6202.5982,4899.2058,2138.5766,7197.0622,5401.5747,5589.4233,4506.9285,,6168.7391,6341.3043
2016-11-16,8924.1022,7895.6899,4686.6218,1903.1004,6912.1046,7493.2618,5866.2663,6139.767,5625.405,8196.2491,2334.1978,1576.7674,6271.2408,3147.3395,5372.2346,6673.5983,9191.7129,8087.65,10305.6597,7773.068,6202.6786,4916.2682,2152.154,7188.1229,5390.7715,5603.4439,4512.6087,,6165.9635,6381.0372
2016-11-17,8958.6836,7910.1619,4746.8892,1908.8347,6891.3015,7490.3834,5855.4088,6136.4997,5590.2756,8197.4457,2339.6318,1578.0724,6295.9439,3155.5242,5361.6602,6597.3713,9162.3241,8128.4286,10304.152,7741.6538,6179.9733,4865.3362,2160.2569,7176.6404,5392.0054,5584.4631,4493.6939,,6177.8511,6336.687
2016-11-18,8937.4669,7927.8896,4731.0188,1874.3144,6852.4248,7460.617,5860.9029,6129.702,5571.0087,8101.2279,2331.8102,1569.9926,6268.9746,3137.3226,5301.2695,6585.2367,9112.8338,8079.7955,10285.1712,7725.3343,6150.1925,4844.2922,2130.3088,7165.5277,5402.6567,5565.6162,4481.0972,,6159.562,6327.2382
2016-11-21,9012.3486,7935.407,4800.2644,1875.0451,6880.6979,7489.9433,5876.1371,6180.8811,5576.3718,8194.8924,2360.0981,1575.853,6319.8803,3159.8222,5316.3267,6602.8398,9112.1386,8096.7875,10297.5486,7718.0181,6135.855,4855.9531,2136.9856,7209.8809,5421.2148,5575.1132,4491.3929,,6183.7654,6344.7214
2016-11-22,9069.9026,7968.9626,4869.2644,1929.1445,6930.6588,7535.8068,5926.7757,6223.633,5607.7559,8277.5929,2392.7557,1602.4783,6341.8414,3172.6129,5395.1316,6676.5005,9128.3632,8130.3713,10350.7501,7804.9506,6174.4148,4923.0138,2148.0723,7272.3656,5493.8444,5604.3698,4538.6337,,6263.9767,6378.366
2016-11-23,9286.3433,8046.0382,4841.1332,1891.5718,6881.2849,7504.6244,5897.7086,6310.4978,5563.5958,8219.5848,2385.4886,1594.6455,6313.951,3156.1738,5333.2876,6635.6729,9166.3683,8159.6685,10290.5446,7736.5107,6161.0343,4900.1726,2127.2042,7242.707,5457.4669,5568.7645,4527.2827,,6231.4056,6317.9389
2016-11-24,9432.7261,8070.8853,4826.4902,1892.6082,6839.6721,7523.3297,5877.0123,6295.9371,5513.6117,8295.3317,2382.205,1597.5803,6256.6045,3149.8801,5359.2622,6573.7132,9269.8734,8064.4884,10285.0965,7692.4025,6140.8464,4859.4321,2128.771,7179.8683,5478.8288,5539.2829,4507.6,,6223.245,6361.4966
2016-11-25,9489.61,8147.8973,4897.4591,1894.1999,6867.2977,7550.6377,5867.6168,6384.6447,5528.25,8352.0608,2390.3291,1619.2681,6265.9906,3162.956,5331.3295,6648.2307,9264.7591,8117.0093,10319.0887,7726.3586,6164.0006,4895.2802,2138.8002,7197.678,5453.7723,5570.9197,4518.9754,,6240.0088,6339.1345
2016-11-28,9671.2079,8094.6821,5064.2,1915.3924,6871.8821,7530.3529,5845.0377,6374.9909,5522.0677,8304.8122,2397.6409,1625.7116,6249.6527,3169.7384,5449.8523,6630.2772,9256.3457,8135.3095,10310.6959,7703.7164,6228.3066,4878.6729,2156.117,7206.1575,5424.8356,5580.6173,4564.561,,6252.5565,6317.6165
2016-11-29,9740.6969,8007.4019,5152.7505,1853.564,6840.565,7552.5269,5773.8585,6397.426,5474.933,8333.4289,2400.7394,1627.3839,6181.2566,3174.0185,5339.1557,6588.6234,9440.8877,8188.3908,10262.1643,7643.3395,6161.508,4864.311,2156.2417,7212.9203,5380.0899,5552.9508,4502.8008,,6186.3312,6234.8442
2016-11-30,9656.5654,8022.5365,5039.4926,1800.5143,6823.4924,7502.8176,5754.1706,6346.2984,5482.6941,8253.6513,2370.6917,1604.0905,6125.9534,3161.5506,5233.1188,6625.2572,9313.2513,8144.3612,10255.4719,7619.1539,6154.7885,4895.9778,2138.5914,7199.1603,5349.1544,5611.8529,4486.6844,,6184.572,6189.8671
2016-12-01,9872.922,8143.9563,5041.253,1812.3188,6844.783,7589.9758,5789.14,6357.8292,5496.2408,8305.5404,2424.7157,1627.9568,6157.9654,3174.4838,5286.7359,6615.9902,9349.839,8223.784,10281.2271,7684.2409,6198.7138,4900.1589,2152.5353,7228.4633,5389.3202,5672.3172,4498.863,,6242.945,6237.1212
2016-12-02,9584.5228,8027.6961,5021.6083,1781.7084,6756.1672,7471.7077,5703.2908,6350.2073,5427.5792,8191.2285,2441.9316,1612.188,6064.4033,3146.1106,5187.7958,6466.6835,9212.1971,8083.2682,10139.6296,7591.2703,6085.1502,4815.4335,2129.0444,7099.0786,5306.8662,5539.5402,4424.8555,,6166.6336,6140.0347
2016-12-05,9247.4349,7813.8301,4768.0132,1790.3992,6715.2093,7401.58,5693.2647,6371.9631,5426.2939,8008.4518,2402.4271,1602.4983,6016.7813,3119.0368,5159.4741,6426.385,9052.8186,8101.6509,10070.8635,7543.5133,6074.0779,4798.4751,2105.2426,7038.7718,5302.8376,5519.8335,4383.6603,,6082.1128,6116.018
2016-12-06,9295.9623,7797.6186,4756.3006,1784.756,6735.0359,7425.022,5725.6761,6343.531,5443.1628,7986.6671,2404.7103,1595.7629,6060.4319,3111.6249,5147.5213,6398.6916,9172.6135,8067.2654,10105.3649,7539.5505,6064.0062,4753.583,2088.4792,7051.0146,5328.9978,5491.5755,4397.8873,,6116.4968,6152.3197
2016-12-07,9304.978,7848.5192,4800.8515,1821.4359,6795.3751,7495.4891,5784.9658,6324.6608,5478.4127,8040.8618,2419.3621,1634.6171,6147.6292,3128.5347,5219.3367,6454.1642,9230.7831,8160.6688,10192.4027,7611.0688,6120.8845,4780.8568,2106.1842,7127.0605,5383.7931,5522.3902,4431.4391,,6285.8165,6233.0175
2016-12-08,9307.5184,7805.5342,4736.5344,1808.2135,6767.2247,7475.5275,5774.198,6389.9073,5453.8412,7977.1769,2412.461,1631.2161,6114.1108,3103.9181,5225.3644,6393.0453,9301.118,8046.4228,10124.7289,7551.1436,6099.1703,4740.5321,2096.4504,7075.6458,5362.4068,5526.8033,4412.3164,,6260.8447,6221.8173
2016-12-09,9426.2053,7838.0352,4819.462,1803.2887,6749.3314,7446.8199,5756.7615,6495.9315,5427.5886,8035.9172,2434.7476,1634.1873,6074.4509,3099.4749,5222.6373,6350.9193,9305.5567,8007.2947,10085.6631,7536.8001,6104.3041,4722.8409,2091.4301,7054.4318,5371.1325,5466.8614,4400.7526,,6277.0439,6199.012
2016-12-12,9005.4659,7554.5633,4606.6379,1729.3714,6466.7531,7143.882,5490.8261,6512.8784,5141.9549,7882.2966,2396.8575,1590.4155,5802.6867,3001.0152,5010.5638,5961.1538,9005.1961,7657.8973,9677.4183,7242.4687,5932.7388,4472.9583,2005.6454,6702.0927,5179.1263,5203.9256,4208.3741,,6005.8807,5932.435
2016-12-13,8993.5214,7573.3622,4583.9061,1728.4474,6475.4247,7188.9129,5529.7729,6420.4476,5149.5912,7859.7712,2451.9566,1617.5099,5859.2144,3005.2801,5027.3065,5960.0846,9121.3369,7762.3116,9692.5954,7207.6615,6018.5091,4460.3516,2009.4661,6736.9687,5219.3452,5246.4518,4236.0317,,6005.2378,5961.7635
2016-12-14,8921.8636,7513.3138,4477.3113,1718.508,6467.4,7116.0569,5536.3763,6445.0602,5085.4131,7804.1641,2472.1923,1588.7626,5836.937,2986.3958,5023.5464,5879.7976,9045.4478,7801.0205,9616.8017,7154.923,5979.7259,4426.865,1992.5086,6688.9583,5205.6792,5164.8435,4242.5325,,6014.0581,5922.7707
2016-12-15,8868.4395,7552.2447,4499.4847,1722.5139,6508.5968,7094.6545,5588.1637,6243.5126,5127.2606,7688.2387,2460.4966,1592.6381,5857.2333,2987.1186,5001.8984,5937.1922,8998.3425,7912.9344,9607.9577,7193.8023,6031.1995,4460.4149,1994.7302,6757.161,5273.5514,5196.6923,4287.8568,,6137.2654,6002.7225
2016-12-16,9011.9425,7603.5733,4536.3416,1716.6709,6546.5549,7180.7284,5644.3028,6202.7369,5172.1613,7671.5331,2469.8438,1590.3753,5926.8186,3008.6124,4972.2488,6005.1814,9036.8618,7853.3657,9715.9818,7293.2788,6102.4524,4515.3523,2005.7515,6804.3073,5285.0517,5243.4569,4343.1084,,6194.2554,6106.2431
2016-12-19,8944.463,7531.8094,4505.4495,1723.1653,6543.4888,7164.4785,5663.1929,6171.8655,5140.3721,7631.1441,2475.6234,1589.6603,5908.1995,3009.5141,4951.2505,5953.5914,9064.035,7836.9431,9715.08,7275.5155,6143.6376,4494.48,2015.0613,6792.2402,5289.2516,5222.1649,4347.2092,,6217.5378,6110.4571
2016-12-20,8901.438,7465.1933,4519.2157,1708.24,6538.1543,7146.8861,5642.4719,6113.2649,5154.7278,7602.6092,2445.0477,1567.1839,5893.9472,3000.5504,4939.8109,5955.5738,9002.5221,7777.1716,9708.611,7240.3925,6093.4402,4490.812,2011.5711,6778.8735,5282.369,5234.4784,4349.9111,,6170.1591,6085.4944
2016-12-21,8945.1254,7498.2066,4598.0963,1719.421,6580.5665,7209.3995,5677.8411,6137.3677,5189.7435,7635.6528,2502.6963,1580.1848,5974.3449,3034.8893,4974.5641,5996.9725,9052.4321,7916.3755,9764.6808,7281.7808,6143.5116,4517.4765,2055.0372,6851.852,5307.4936,5292.1944,4369.3583,,6190.1001,6139.863
2016-12-22,8972.6544,7505.5965,4606.3921,1702.304,6618.8514,7260.181,5683.1471,6105.8691,5186.7606,7611.0959,2526.0981,1579.9037,5959.9876,3042.7522,4949.1394,5987.3731,9010.8583,7913.3362,9752.6101,7288.4218,6110.4212,4490.9043,2051.4836,6852.9645,5276.5853,5303.6927,4364.72,,6212.2269,6090.2489
2016-12-23,8859.6944,7423.9146,4576.5176,1667.3699,6560.6859,7176.1153,5631.4765,6078.8934,5150.5552,7537.1733,2503.6588,1565.1578,5875.4998,3006.1212,4889.5483,5945.7727,8869.6841,7879.6438,9665.7947,7219.4629,6043.2256,4451.4048,2031.6394,6762.4528,5226.873,5238.8785,4303.1799,,6135.4944,6024.651
2016-12-26,8922.0697,7439.5238,4660.3101,1656.7697,6589.5644,7195.5347,5648.5338,6097.5815,5165.1162,7607.9402,2502.7061,1562.4866,5902.1874,3015.4945,4868.479,5986.0124,8896.9175,7907.2189,9692.0084,7220.1271,6056.2961,4455.6772,2035.5083,6808.7218,5251.4738,5260.4085,4336.4276,,6141.6386,6065.8184
2016-12-27,8932.8964,7484.3417,4685.2006,1659.5872,6596.9656,7199.5848,5656.4911,6071.8887,5161.3196,7583.7809,2491.72,1562.1258,5944.8137,3018.2056,4875.8859,5975.5837,8913.456,7875.895,9682.0309,7229.2091,6041.8184,4439.2225,2032.5412,6816.8073,5243.895,5238.7073,4355.1639,,6186.3379,6071.4267
2016-12-28,8892.1379,7436.867,4640.1299,1667.5928,6590.549,7165.8942,5646.7897,6053.2617,5163.7821,7566.882,2490.2255,1561.0405,5924.1797,3010.7517,4872.9796,5934.3403,8873.952,7842.2486,9651.6685,7206.2047,6017.424,4417.9201,2021.4675,6778.5456,5247.0697,5226.928,4333.8639,,6146.3914,6072.0641
2016-12-29,8848.9275,7404.4766,4657.415,1677.2777,6556.5894,7144.3809,5604.6952,6048.0228,5140.4463,7542.3107,2456.981,1566.5135,5894.3175,3004.0628,4867.268,5927.7149,8899.7211,7815.7437,9622.1796,7212.816,6016.4125,4406.4696,2012.5579,6775.3808,5239.9512,5217.9952,4327.6648,,6172.7358,6064.6421
2016-12-30,8849.923,7398.1023,4623.1043,1682.84,6568.393,7160.7691,5625.3843,6086.9118,5154.3079,7595.4886,2459.0374,1567.6531,5902.9859,3010.4483,4869.9798,5908.6789,9016.8461,7803.6583,9688.8328,7244.9547,6040.0647,4404.7633,2014.4952,6771.6623,5244.0429,5218.4523,4316.6344,,6144.0952,6073.893
2017-01-03,9012.7715,7460.9119,4657.3237,1699.0618,6610.0182,7219.2142,5679.7967,6151.0974,5204.0266,7672.2113,2491.8191,1583.7316,5959.0722,3031.586,4912.7858,5938.2132,9069.3048,8055.4045,9751.9724,7303.2262,6098.8053,4426.9582,2039.4394,6830.7059,5282.8647,5242.0655,4358.1649,1808.3716,6225.475,6130.4351
2017-01-04,9119.7855,7500.978,4709.4897,1708.7896,6703.0857,7321.7261,5776.9173,6163.1545,5268.573,7694.1728,2522.6637,1604.8315,6010.6686,3049.6545,4980.6636,6006.9062,9277.4837,8130.9502,9813.7938,7371.4195,6155.4433,4475.4521,2061.8205,6906.8073,5323.1262,5307.1773,4419.8272,1808.3716,6279.0937,6179.8072
2017-01-05,9107.9281,7489.1093,4698.1065,1722.6263,6693.3322,7318.3062,5768.447,6160.5785,5262.2786,7674.5036,2570.1899,1604.9817,6002.3154,3052.0482,5006.716,6007.348,9241.1804,8213.4229,9800.9611,7388.5676,6154.0518,4459.4975,2079.1081,6928.3963,5308.2416,5324.7851,4414.5649,1808.3716,6291.3929,6178.7692
2017-01-06,9038.0418,7456.1013,4674.6345,1722.67,6650.1346,7294.9203,5729.764,6122.893,5199.0817,7599.2819,2588.0138,1609.3552,5973.2153,3063.378,4974.0394,5935.0089,9203.5722,8184.5235,9720.0088,7373.2511,6131.2966,4416.2905,2075.3578,6893.7828,5250.4698,5255.6564,4384.8007,1808.3716,6243.5165,6166.2297
2017-01-09,9041.0986,7471.6226,4709.1983,1726.8392,6697.3894,7345.4871,5761.4597,6136.1896,5223.5806,7627.928,2602.7498,1619.4641,5993.5513,3087.2655,4985.4106,5947.1534,9220.1501,8478.4675,9767.5705,7407.14,6107.2389,4427.6651,2087.0827,6957.4702,5259.0715,5243.5215,4397.8225,1808.3716,6296.0788,6231.0654
2017-01-10,9032.5509,7455.7459,4665.3374,1744.3897,6675.9658,7311.3565,5737.2293,6131.0128,5211.9176,7611.2722,2586.6282,1632.1465,5978.2639,3073.3412,5017.3611,5909.5365,9229.3688,8335.362,9749.9468,7376.1575,6072.0225,4424.608,2086.3512,6916.2975,5245.9238,5212.7974,4385.3573,1808.3716,6332.6189,6185.3118
2017-01-11,8928.8778,7379.3416,4625.3243,1726.9256,6615.7403,7232.3359,5669.0709,6112.0313,5159.8637,7593.8168,2541.1543,1635.385,5926.8887,3049.1223,4991.0441,5841.3144,9117.1328,8343.2602,9668.7707,7309.596,6010.0671,4386.5223,2051.4323,6853.9704,5170.184,5123.0829,4323.1049,1808.3716,6268.229,6136.0867
2017-01-12,8845.7146,7347.7038,4595.3974,1706.8622,6563.0946,7164.8723,5600.4568,6109.2543,5136.9625,7585.2231,2540.3146,1614.6769,5857.701,3025.7138,4941.1092,5789.7238,9064.3053,8243.9386,9585.464,7263.4673,5975.3428,4350.9221,2033.776,6774.5306,5132.1134,5071.5482,4266.1738,1808.3716,6199.2197,6089.9427
2017-01-13,8774.439,7356.5525,4546.1992,1695.6452,6492.6628,7128.4508,5516.488,6157.7667,5070.2517,7620.1896,2531.3193,1599.3917,5781.696,3009.1826,4861.9724,5649.8305,8989.1012,8140.0236,9495.0691,7171.4909,5865.7862,4310.3618,2017.2058,6666.9898,5071.7303,5006.2292,4183.7722,1808.3716,6081.687,5996.6915
2017-01-16,8633.6408,7195.2362,4482.8855,1688.5931,6311.5655,6999.4445,5323.0549,6248.0922,4899.3022,7658.9497,2494.9405,1578.158,5594.2103,2965.6948,4772.0485,5400.7108,8881.7586,7931.7394,9278.3312,6951.3558,5735.3107,4170.6214,1986.9338,6430.0449,4927.1773,4843.5942,3997.3723,1808.3716,5874.826,5764.0744
2017-01-17,8747.6874,7200.2251,4485.3751,1684.091,6360.1909,7046.3348,5362.701,6218.1804,4971.4122,7625.9754,2516.6067,1584.1379,5647.9605,2969.3156,4803.1987,5496.8683,8978.0795,8072.4259,9326.366,7004.3149,5774.8542,4248.6769,1995.6396,6498.6616,4937.9517,4907.151,4065.9127,1808.3716,5925.4528,5804.6835
2017-01-18,8817.2192,7225.5139,4517.2369,1692.2197,6344.0068,7066.6875,5334.8537,6255.9377,4951.4632,7630.6823,2525.1058,1606.2462,5680.0078,2964.8444,4799.7673,5421.2148,9078.6545,8030.7606,9306.9531,7001.5253,5755.959,4207.3993,2002.3372,6471.1221,4925.1375,4877.1835,4063.9134,1808.3716,5911.0038,5797.2051
2017-01-19,8778.8068,7183.2647,4496.6947,1683.384,6310.9442,7052.7722,5314.5837,6256.4538,4940.7037,7604.5895,2496.2302,1587.4791,5672.0277,2959.9024,4773.7385,5415.3302,9041.1852,7959.3947,9281.392,6984.3862,5727.5662,4199.5351,1992.2725,6441.0622,4901.4144,4836.846,4042.1795,1808.3716,5884.6388,5754.1428
2017-01-20,8892.6149,7240.0127,4545.2699,1697.1639,6385.8613,7139.4677,5397.5593,6280.7117,5029.0831,7658.2978,2517.0481,1598.1016,5769.6346,2987.3596,4807.3687,5538.9887,9103.9829,8067.0342,9397.3142,7070.0301,5811.101,4266.1009,2010.5541,6525.5464,4964.5296,4916.8059,4112.4405,1808.3716,5960.9648,5839.1329
2017-01-23,8902.3601,7280.6379,4584.5141,1716.3756,6428.1284,7179.7325,5454.3947,6268.1307,5072.0027,7665.2704,2548.1768,1607.7844,5859.8127,3001.0434,4896.6443,5557.0537,9127.899,8201.8095,9447.9297,7143.7438,5855.7978,4293.1054,2019.2697,6600.037,4989.1719,4947.573,4145.7436,1808.3716,5991.1821,5861.3204
2017-01-24,8888.9298,7257.2525,4577.3845,1733.292,6413.2716,7183.9692,5432.7979,6326.3265,5052.0859,7633.4924,2585.3027,1624.8924,5921.4359,2988.1707,4884.544,5490.3025,9142.1058,8155.9404,9410.2318,7118.5957,5843.841,4251.5084,2015.8853,6584.1934,4974.2357,4915.5054,4149.1925,1808.3716,5957.7419,5867.8295
2017-01-25,8944.9449,7267.1752,4601.9813,1723.2989,6425.7244,7208.9428,5439.3809,6325.0536,5076.9057,7660.2284,2579.0754,1618.4089,5904.9122,2990.5218,4899.1758,5510.7231,9145.2164,8181.6716,9484.737,7150.1197,5856.8707,4262.0408,2024.0305,6591.4459,4995.7177,4966.5881,4185.3621,1808.3716,5963.8734,5901.8121
2017-01-26,9023.2932,7297.0981,4601.7336,1743.0083,6463.1551,7234.1778,5472.465,6360.5225,5100.566,7685.5313,2576.9247,1631.8826,5922.9791,2998.9143,5025.5414,5546.8855,9124.4147,8238.7856,9535.6953,7194.7275,5882.1661,4289.9699,2026.7951,6625.2343,5027.7333,4978.6474,4201.8848,1808.3716,5992.4086,5915.6136
2017-02-03,8969.2373,7279.1714,4588.5942,1720.5036,6451.7873,7202.2839,5468.2051,6291.2877,5069.2306,7586.1473,2554.8908,1620.2705,5942.0964,2990.8823,4985.7632,5534.3039,9087.9797,8270.333,9518.2829,7157.574,5859.7209,4267.0931,2017.9227,6609.6209,5009.1219,4967.9747,4182.507,1808.3716,5975.023,5895.6799
2017-02-06,9004.7302,7315.706,4659.8891,1720.5753,6502.4391,7285.8667,5514.0258,6284.336,5108.9419,7615.0956,2575.6317,1621.8391,5986.5821,3014.1588,4987.3211,5587.9793,9123.7371,8344.1686,9576.0258,7196.2708,5928.0642,4299.1515,2027.7349,6673.5185,5048.8881,5042.83,4221.2543,1808.3716,6026.3044,5945.1049
2017-02-07,8956.2179,7319.3412,4647.9134,1716.9375,6501.3127,7311.318,5512.4851,6274.6282,5116.8541,7596.4688,2561.2856,1630.6904,6023.4051,3012.3079,5021.1694,5557.3217,9117.2882,8264.0703,9556.9998,7187.9601,5910.2108,4276.004,2031.8409,6686.5313,5060.7494,5029.4799,4226.619,1808.3716,6059.3225,5984.7912
2017-02-08,9013.6414,7355.7043,4669.7575,1736.0694,6536.3282,7349.5194,5545.9168,6282.8594,5164.0677,7683.6786,2561.4001,1634.3223,6084.5601,3027.6254,5037.5617,5612.9613,9162.0807,8435.5958,9598.5332,7205.6686,5933.3303,4307.8585,2045.6694,6742.4257,5082.9425,5082.7544,4258.0872,1808.3716,6066.3765,6006.2071
2017-02-09,9086.6794,7419.8635,4752.242,1741.6416,6571.9402,7373.5328,5599.6453,6296.1892,5198.6743,7690.1214,2568.1076,1651.7602,6173.6905,3048.6434,5056.6768,5650.5658,9232.2565,8456.8438,9632.3427,7248.761,5959.6132,4325.5457,2056.9253,6795.7715,5131.189,5104.3742,4296.8515,1808.3716,6090.2652,6029.2336
2017-02-10,9118.5495,7400.5703,4842.1267,1774.2089,6576.9275,7354.7958,5581.3405,6332.3369,5179.4354,7719.573,2584.4118,1690.5779,6274.9266,3057.6866,5083.9687,5608.9088,9240.3516,8389.9788,9594.749,7225.4003,5956.3806,4301.5091,2072.7927,6805.2581,5111.6957,5083.2813,4274.0093,1808.3716,6075.8242,6038.9347
2017-02-13,9297.7116,7420.4529,4862.31,1794.7111,6623.1784,7384.9166,5634.5346,6382.6463,5211.7952,7762.1274,2600.7384,1691.4696,6227.8681,3069.9655,5145.5755,5650.9733,9405.37,8400.9952,9662.1539,7281.7368,5976.8583,4327.8454,2084.5428,6841.2569,5145.9845,5110.3335,4313.5042,1808.3716,6118.9792,6055.3725
2017-02-14,9263.5338,7431.0539,4911.9457,1805.4325,6619.7817,7366.9206,5627.2475,6359.2411,5209.1897,7740.6129,2593.2399,1711.6801,6269.1678,3062.7458,5194.9395,5642.1589,9400.1644,8368.6448,9640.357,7235.8582,5958.8162,4333.7487,2088.6501,6841.4282,5148.5812,5112.8776,4315.9357,1808.3716,6108.1319,6065.9057
2017-02-15,9269.8464,7383.0157,4833.5386,1779.3107,6566.9855,7280.067,5573.0881,6430.0662,5190.1653,7716.4933,2578.1497,1691.275,6153.6623,3069.6124,5087.5083,5580.9901,9321.6297,8250.3261,9582.5403,7179.4735,5906.0766,4288.547,2085.0573,6772.8811,5131.5587,5061.5123,4283.1488,1808.3716,6085.8954,6036.2197
2017-02-16,9433.3237,7411.6826,4862.6487,1815.7468,6599.6614,7319.0672,5620.8235,6440.8656,5227.8198,7775.3205,2591.5349,1706.7891,6225.12,3097.0697,5174.0802,5588.698,9325.6981,8297.1952,9623.0895,7200.7628,5938.0389,4289.6057,2105.2379,6817.2061,5155.3015,5075.1186,4330.1069,1808.3716,6133.4234,6073.4262
2017-02-17,9414.6955,7341.8767,4791.4506,1779.0089,6551.3953,7269.2038,5582.3605,6380.5912,5185.694,7775.9848,2561.1157,1682.4376,6172.7996,3063.1878,5111.5954,5534.4366,9357.6569,8336.5097,9552.2151,7134.2012,5875.4779,4265.5193,2086.6343,6758.1637,5102.0543,5031.1323,4285.1176,1808.3716,6088.9589,6080.3971
2017-02-20,9628.2601,7426.7677,4869.7385,1803.7828,6608.6437,7353.8565,5611.9439,6492.5625,5229.2943,7851.9091,2589.4196,1706.0881,6247.6455,3095.5407,5151.0153,5565.3102,9585.3633,8372.2975,9627.9377,7193.9133,5932.9899,4290.2828,2121.38,6817.2496,5111.1074,5065.6719,4339.6093,1808.3716,6164.8823,6194.6626
2017-02-21,9630.557,7483.4999,4868.6495,1811.2166,6662.1022,7423.0592,5653.979,6493.2507,5271.9957,7869.7586,2591.126,1715.6115,6298.9399,3108.6784,5201.4348,5652.2252,9574.5547,8392.3481,9699.5261,7266.9553,5988.3434,4340.6358,2125.3573,6882.8908,5152.1617,5117.0601,4371.066,1808.3716,6292.3462,6243.0307
2017-02-22,9679.0107,7502.3698,4888.8503,1802.437,6675.3167,7466.3611,5690.6449,6484.3454,5300.3963,7850.4042,2625.884,1733.046,6430.5281,3112.9425,5206.3584,5671.1858,9676.2151,8351.8876,9711.5381,7285.2627,6016.9304,4347.6065,2131.2298,6922.7616,5161.4259,5146.8198,4372.165,1808.3716,6277.6869,6276.902
